Address,Latitude,Longitude
Woodlands Ring Road,1.43611367840374,103.800520528487
Yishun Street 21,1.43260423932066,103.838011671738
Joo Seng Road,1.33520143444299,103.878702994487
Mount Vernon Road,1.34172888603572,103.880577622977
Vernon Park,1.33858824547639,103.878853053355
Jalan Baiduri,1.31111371070463,103.91155965264
Lorong J Telok Kurau,1.3135755760062,103.907322802774
Lorong K Telok Kurau,1.31191154335489,103.907721956198
Lorong L Telok Kurau,1.31099831906299,103.908046890845
Lorong M Telok Kurau,1.31026175345311,103.908241336575
Yishun Ring Road,1.41691210086435,103.835336299063
Yishun Street 11,1.43076992740758,103.833036581863
Clementi Avenue 2,1.3088762682627,103.766436957496
Yishun Avenue 5,1.43076992740758,103.833036581863
Yishun Street 71,1.42764685183222,103.830480360286
Jalan Kuang,1.34645580714123,103.96197584868
Jalan Segam,1.3467640422373,103.96042967195
Simei Rise,1.34675636014805,103.959923954703
Simei Street 1,1.34269199750599,103.953050756306
Hougang Avenue 5,1.36709855359263,103.896978678668
Hougang Avenue 7,1.35370313485788,103.890680820842
Hougang Avenue 9,1.37514898677956,103.882894175957
Hougang Street 91,1.37561464129476,103.879483534695
Clover Avenue,1.3492290411466,103.842361031354
Clover Crescent,1.35102538428767,103.844603720242
Jalan Berjaya,1.35234336869603,103.84411345511
Jalan Binchang,1.35188458111233,103.844005904087
Yishun Street 81,1.416079404249,103.835019190337
Bright Hill Drive,1.35707777906852,103.831738982491
Sin Ming Avenue,1.36099060483292,103.828974355886
Yishun Avenue 3,1.42347167139153,103.830623267044
East Coast Road,1.30976919809942,103.916573540127
Saint Patrick's Road,1.30765010017651,103.90977191174
Telok Kurau Road,1.31785132345028,103.908905458358
Fidelio Street,1.31940267631045,103.926805971068
Jalan Khairuddin,1.31954353307315,103.922158644552
Jalan Tua Kong,1.31312483888974,103.925679370238
Tua Kong Place,1.31805253465612,103.925198455565
Bedok Terrace,1.32554550440123,103.947485513925
Jalan Limau Bali,1.32202633971226,103.946660242033
Jalan Limau Manis,1.32472541215649,103.949054176197
Cheow Keng Road,1.30701236720974,103.905846965818
Joo Chiat Road,1.31552186936095,103.898992245034
Tembeling Road,1.31403016728499,103.900444083272
Kew Avenue,1.32162648246429,103.948450316196
Kew Crescent,1.31928769673761,103.948539115215
Bedok North Avenue 4,1.3343559340081,103.939032711241
Chai Chee Road,1.32329022760147,103.924151826832
Hougang Street 11,1.3513904432788,103.881242080921
Jalan Besar,1.30797217320717,103.861804757225
Woodlands Drive 16,1.43061338987334,103.798862387555
Woodlands Drive 44,1.43217636744867,103.799266249686
Bangkit Road,1.38002223010088,103.772647370452
Bukit Panjang Ring Road,1.37727545203058,103.773096813492
Bright Hill Crescent,1.35646936015572,103.832245965785
Upper Thomson Road,1.39272924871518,103.818405291369
Jurong West Street 92,1.34138531163599,103.691459639068
Lim Tua Tow Road,1.35377489607823,103.877489892105
Loyang Rise,1.36224235330294,103.965114956014
Loyang View,1.36346752575566,103.966400296672
Tampines Street 32,1.35439823902076,103.956744685155
Tampines Street 33,1.35185012257688,103.960467332133
Yishun Street 21,1.43260423932066,103.838011671738
Ah Soo Garden,1.35084506496097,103.883320153028
Ah Soo Walk,1.35100093097841,103.884192985894
Anchorvale Drive,1.38888120295573,103.891540549804
Ang Mo Kio Avenue 1,1.36544473560131,103.839573124991
Bishan Street 13,1.349302587404,103.849547988274
Bishan Street 24,1.35728842987328,103.843790117762
Bukit Timah Road,1.33598462897818,103.782662149166
Choa Chu Kang Street 51,1.391739380974,103.742593830711
Choa Chu Kang Street 52,1.39447144920635,103.744054352225
Hougang Avenue 4,1.37361587694624,103.885758919948
Jalan Chempaka Kuning,1.3297452296588,103.950174939339
Jalan Mata Ayer,1.42547005593325,103.824969746542
Kang Ching Road,1.33929895602766,103.721639410645
Peakville Grove,1.33326409398279,103.944820409469
Peakville Walk,1.33292609701527,103.94437799808
Simon Lane,1.36212798614016,103.883840275982
Simon Place,1.36353999955579,103.884509670141
Sturdee Road,1.31223603566236,103.859034588361
Tyrwhitt Road,1.31196434535484,103.860797947068
Woodlands Drive 62,1.44011049774911,103.804629295565
Woodlands Drive 73,1.4416971089437,103.805255169877
Joo Seng Road,1.33520143444299,103.878702994487
Mount Vernon Road,1.34172888603572,103.880577622977
Vernon Park,1.33858824547639,103.878853053355
Jalan Baiduri,1.31111371070463,103.91155965264
Lorong J Telok Kurau,1.3135755760062,103.907322802774
Lorong K Telok Kurau,1.31191154335489,103.907721956198
Lorong L Telok Kurau,1.31099831906299,103.908046890845
Lorong M Telok Kurau,1.31026175345311,103.908241336575
Clementi Avenue 2,1.3088762682627,103.766436957496
Yishun Ring Road,1.41691210086435,103.835336299063
Yishun Street 11,1.43076992740758,103.833036581863
Yishun Avenue 5,1.43076992740758,103.833036581863
Yishun Street 71,1.42764685183222,103.830480360286
Jalan Kuang,1.34645580714123,103.96197584868
Jalan Segam,1.3467640422373,103.96042967195
Simei Rise,1.34675636014805,103.959923954703
Simei Street 1,1.34269199750599,103.953050756306
Hougang Avenue 5,1.36709855359263,103.896978678668
Hougang Avenue 7,1.35370313485788,103.890680820842
Hougang Avenue 9,1.37514898677956,103.882894175957
Hougang Street 91,1.37561464129476,103.879483534695
Clover Avenue,1.3492290411466,103.842361031354
Clover Crescent,1.35102538428767,103.844603720242
Jalan Berjaya,1.35234336869603,103.84411345511
Jalan Binchang,1.35188458111233,103.844005904087
Yishun Street 81,1.416079404249,103.835019190337
Kew Avenue,1.32162648246429,103.948450316196
Kew Crescent,1.31928769673761,103.948539115215
Kew Terrace,1.32038396465167,103.949548663171
Bright Hill Drive,1.35707777906852,103.831738982491
Sin Ming Avenue,1.36099060483292,103.828974355886
Yishun Avenue 3,1.42347167139153,103.830623267044
East Coast Road,1.30976919809942,103.916573540127
Saint Patrick's Road,1.30765010017651,103.90977191174
Telok Kurau Road,1.31785132345028,103.908905458358
Fidelio Street,1.31940267631045,103.926805971068
Jalan Khairuddin,1.31954353307315,103.922158644552
Jalan Tua Kong,1.31312483888974,103.925679370238
Tua Kong Place,1.31805253465612,103.925198455565
Bedok North Avenue 4,1.3343559340081,103.939032711241
Bedok North Street 5,1.33553203648306,103.94919449094
Bedok Terrace,1.32554550440123,103.947485513925
Jalan Limau Bali,1.32202633971226,103.946660242033
Jalan Limau Manis,1.32472541215649,103.949054176197
Cheow Keng Road,1.30701236720974,103.905846965818
Joo Chiat Road,1.31552186936095,103.898992245034
Tembeling Road,1.31403016728499,103.900444083272
Chai Chee Road,1.32329022760147,103.924151826832
Hougang Street 11,1.3513904432788,103.881242080921
Jalan Besar,1.30797217320717,103.861804757225
Peakville Grove,1.33326409398279,103.944820409469
Peakville Walk,1.33292609701527,103.94437799808
Anchorvale Drive,1.38888120295573,103.891540549804
Bangkit Road,1.38002223010088,103.772647370452
Bukit Panjang Ring Road,1.37727545203058,103.773096813492
Bright Hill Crescent,1.35646936015572,103.832245965785
Upper Thomson Road,1.39272924871518,103.818405291369
Jalan Bahagia,1.32602102238192,103.858991981159
Jurong West Street 92,1.34138531163599,103.691459639068
Lim Tua Tow Road,1.35377489607823,103.877489892105
Loyang Rise,1.36224235330294,103.965114956014
Loyang View,1.36346752575566,103.966400296672
Tampines Street 32,1.35439823902076,103.956744685155
Tampines Street 33,1.35185012257688,103.960467332133
Yishun Street 21,1.43260423932066,103.838011671738
Ah Soo Garden,1.35084506496097,103.883320153028
Ah Soo Walk,1.35100093097841,103.884192985894
Ang Mo Kio Avenue 1,1.36544473560131,103.839573124991
Bishan Street 13,1.349302587404,103.849547988274
Bishan Street 24,1.35728842987328,103.843790117762
Bukit Timah Road,1.33598462897818,103.782662149166
Choa Chu Kang Street 51,1.391739380974,103.742593830711
Choa Chu Kang Street 52,1.39447144920635,103.744054352225
Compassvale Walk,1.38933634766574,103.900257243982
Hougang Avenue 4,1.37361587694624,103.885758919948
Jalan Chempaka Kuning,1.3297452296588,103.950174939339
Jalan Chempaka Puteh,1.32936597084376,103.949810134113
Jalan Mata Ayer,1.42547005593325,103.824969746542
Simon Lane,1.36212798614016,103.883840275982
Simon Place,1.36353999955579,103.884509670141
Sturdee Road,1.31223603566236,103.859034588361
Tyrwhitt Road,1.31196434535484,103.860797947068
Woodlands Drive 62,1.44011049774911,103.804629295565
Bunga Rampai Place,1.33978773466446,103.883800804106
Joo Seng Road,1.33520143444299,103.878702994487
Mount Vernon Road,1.34172888603572,103.880577622977
Vernon Park,1.33858824547639,103.878853053355
Yishun Ring Road,1.41691210086435,103.835336299063
Yishun Street 11,1.43076992740758,103.833036581863
Hougang Avenue 5,1.36709855359263,103.896978678668
Hougang Avenue 7,1.35370313485788,103.890680820842
Clementi Avenue 2,1.3088762682627,103.766436957496
Hougang Avenue 9,1.37514898677956,103.882894175957
Hougang Street 91,1.37561464129476,103.879483534695
Jalan Kuang,1.34645580714123,103.96197584868
Jalan Pergam,1.34228346659322,103.961025030688
Jalan Segam,1.3467640422373,103.96042967195
Simei Rise,1.34675636014805,103.959923954703
Simei Street 1,1.34269199750599,103.953050756306
Yishun Avenue 5,1.43076992740758,103.833036581863
Yishun Street 71,1.42764685183222,103.830480360286
Bedok South Avenue 3,1.32003490215579,103.944571586111
Bedok South Road,1.32050083785242,103.935473637292
Kew Avenue,1.32162648246429,103.948450316196
Kew Crescent,1.31928769673761,103.948539115215
Kew Terrace,1.32038396465167,103.949548663171
Kew Walk,1.32041974127845,103.95019110771
Limau Garden,1.32246809427011,103.950733640607
Clover Avenue,1.3492290411466,103.842361031354
Clover Crescent,1.35102538428767,103.844603720242
Jalan Berjaya,1.35234336869603,103.84411345511
Jalan Binchang,1.35188458111233,103.844005904087
Yishun Street 81,1.416079404249,103.835019190337
Yishun Avenue 2,1.416244081375,103.833187928653
Yishun Avenue 3,1.42347167139153,103.830623267044
Bright Hill Drive,1.35707777906852,103.831738982491
Sin Ming Avenue,1.36099060483292,103.828974355886
Carmen Terrace,1.31828496599911,103.926135620197
Fidelio Street,1.31940267631045,103.926805971068
Jalan Khairuddin,1.31954353307315,103.922158644552
Jalan Tua Kong,1.31312483888974,103.925679370238
Tua Kong Place,1.31805253465612,103.925198455565
Cheow Keng Road,1.30701236720974,103.905846965818
Everitt Road,1.31649875675921,103.9015656986
Joo Chiat Road,1.31552186936095,103.898992245034
Lorong Stangee,1.30978077683912,103.907610917478
Tembeling Road,1.31403016728499,103.900444083272
Bedok Reservoir Road,1.33758734617106,103.921963603077
Bright Hill Crescent,1.35646936015572,103.832245965785
Jalan Belibas,1.35552686987938,103.834614757467
Upper Thomson Road,1.39272924871518,103.818405291369
Ang Mo Kio Avenue 3,1.36931517954752,103.847153924066
Bukit Batok East Avenue 3,1.34762239826035,103.757150072517
Peakville Grove,1.33326409398279,103.944820409469
Peakville Walk,1.33292609701527,103.94437799808
Jalan Bahagia,1.32602102238192,103.858991981159
Jurong West Street 92,1.34138531163599,103.691459639068
Sembawang Road,1.42502761147103,103.825543121811
Woodlands Drive 62,1.44011049774911,103.804629295565
Woodlands Drive 73,1.4416971089437,103.805255169877
Anchorvale Drive,1.38888120295573,103.891540549804
Ang Mo Kio Avenue 1,1.36544473560131,103.839573124991
Bishan Street 24,1.35728842987328,103.843790117762
Bukit Batok West Avenue 6,1.35041938628227,103.745716703636
Geylang East Avenue 1,1.31581012706306,103.88447392439
Hougang Avenue 10,1.3717101782629,103.894247824437
Hougang Avenue 8,1.37143736463902,103.881261079192
Hougang Street 92,1.37415222602816,103.878360066595
Hougang Street 31,1.36382073428889,103.889572770625
Jalan Cherpen,1.43713358439278,103.826548689986
Jalan Salang,1.43705556223119,103.82623527319
Jalan Mata Ayer,1.42547005593325,103.824969746542
Jurong West Street 41,1.3495018729112,103.724914436238
Lorong L Telok Kurau,1.31099831906299,103.908046890845
Marsiling Road,1.43911200532501,103.782256593639
Pasir Ris Drive 10,1.37325945018403,103.948417037615
Punggol Central,1.40022179317137,103.90925208451
Serangoon Avenue 4,1.36979941551155,103.873035824458
Simon Lane,1.36212798614016,103.883840275982
Simon Place,1.36353999955579,103.884509670141
Sturdee Road,1.31223603566236,103.859034588361
Tyrwhitt Road,1.31196434535484,103.860797947068
Tampines Street 33,1.35185012257688,103.960467332133
Tampines Street 43,1.36142479830143,103.952156213569
Tampines Street 71,1.37674192921324,103.937553253083
Tampines Street 83,1.35036280478376,103.934554541156
Bunga Rampai Place,1.33978773466446,103.883800804106
Joo Seng Road,1.33520143444299,103.878702994487
Mount Vernon Road,1.34172888603572,103.880577622977
Vernon Park,1.33858824547639,103.878853053355
Yishun Ring Road,1.41691210086435,103.835336299063
Yishun Street 11,1.43076992740758,103.833036581863
Hougang Avenue 5,1.36709855359263,103.896978678668
Hougang Avenue 7,1.35370313485788,103.890680820842
Clementi Avenue 2,1.3088762682627,103.766436957496
Hougang Avenue 9,1.37514898677956,103.882894175957
Hougang Street 91,1.37561464129476,103.879483534695
Jalan Kuang,1.34645580714123,103.96197584868
Jalan Pergam,1.34228346659322,103.961025030688
Jalan Segam,1.3467640422373,103.96042967195
Simei Rise,1.34675636014805,103.959923954703
Simei Street 1,1.34269199750599,103.953050756306
Yishun Avenue 5,1.43076992740758,103.833036581863
Yishun Street 71,1.42764685183222,103.830480360286
Bedok South Avenue 3,1.32003490215579,103.944571586111
Bedok South Road,1.32050083785242,103.935473637292
Kew Avenue,1.32162648246429,103.948450316196
Kew Crescent,1.31928769673761,103.948539115215
Kew Terrace,1.32038396465167,103.949548663171
Kew Walk,1.32041974127845,103.95019110771
Limau Garden,1.32246809427011,103.950733640607
Yishun Street 81,1.416079404249,103.835019190337
Clover Avenue,1.3492290411466,103.842361031354
Clover Crescent,1.35102538428767,103.844603720242
Jalan Berjaya,1.35234336869603,103.84411345511
Jalan Binchang,1.35188458111233,103.844005904087
Yishun Avenue 2,1.416244081375,103.833187928653
Yishun Avenue 3,1.42347167139153,103.830623267044
Bright Hill Drive,1.35707777906852,103.831738982491
Sin Ming Avenue,1.36099060483292,103.828974355886
Carmen Terrace,1.31828496599911,103.926135620197
Fidelio Street,1.31940267631045,103.926805971068
Jalan Khairuddin,1.31954353307315,103.922158644552
Jalan Tua Kong,1.31312483888974,103.925679370238
Tua Kong Place,1.31805253465612,103.925198455565
Cheow Keng Road,1.30701236720974,103.905846965818
Everitt Road,1.31649875675921,103.9015656986
Joo Chiat Road,1.31552186936095,103.898992245034
Lorong Stangee,1.30978077683912,103.907610917478
Tembeling Road,1.31403016728499,103.900444083272
Bedok Reservoir Road,1.33758734617106,103.921963603077
Bright Hill Crescent,1.35646936015572,103.832245965785
Jalan Belibas,1.35552686987938,103.834614757467
Upper Thomson Road,1.39272924871518,103.818405291369
Ang Mo Kio Avenue 3,1.36931517954752,103.847153924066
Bukit Batok East Avenue 3,1.34762239826035,103.757150072517
Gangsa Road,1.37916431633637,103.767439286222
Lompang Road,1.37890449200417,103.765567187228
Jalan Bahagia,1.32602102238192,103.858991981159
Jalan Cherpen,1.43713358439278,103.826548689986
Jalan Salang,1.43705556223119,103.82623527319
Sembawang Road,1.42502761147103,103.825543121811
Jurong West Street 92,1.34138531163599,103.691459639068
Marsiling Road,1.43911200532501,103.782256593639
Woodlands Drive 62,1.44011049774911,103.804629295565
Woodlands Drive 73,1.4416971089437,103.805255169877
Anchorvale Drive,1.38888120295573,103.891540549804
Ang Mo Kio Avenue 1,1.36544473560131,103.839573124991
Bedok North Street 3,1.33131111312379,103.925307784513
Bishan Street 24,1.35728842987328,103.843790117762
Compassvale Road,1.38845251403045,103.896379886373
Florence Road,1.36270126451482,103.887027478789
Simon Lane,1.36212798614016,103.883840275982
Ford Avenue,1.31351506153359,103.793689742252
Leedon Road,1.3128609676054,103.796123266537
Geylang East Avenue 1,1.31581012706306,103.88447392439
Hougang Avenue 10,1.3717101782629,103.894247824437
Hougang Street 31,1.36382073428889,103.889572770625
Jurong West Street 41,1.3495018729112,103.724914436238
Kovan Road,1.36156729111649,103.885363752044
Lorong L Telok Kurau,1.31099831906299,103.908046890845
Punggol Central,1.40022179317137,103.90925208451
Serangoon Avenue 4,1.36979941551155,103.873035824458
Sturdee Road,1.31223603566236,103.859034588361
Tyrwhitt Road,1.31196434535484,103.860797947068
Tampines Street 11,1.34832915462114,103.948430663533
Tampines Street 71,1.37674192921324,103.937553253083
Tampines Street 83,1.35036280478376,103.934554541156
Bunga Rampai Place,1.33978773466446,103.883800804106
Joo Seng Road,1.33520143444299,103.878702994487
Mount Vernon Road,1.34172888603572,103.880577622977
Vernon Park,1.33858824547639,103.878853053355
Yishun Ring Road,1.41691210086435,103.835336299063
Yishun Street 11,1.43076992740758,103.833036581863
Hougang Avenue 5,1.36709855359263,103.896978678668
Hougang Avenue 7,1.35370313485788,103.890680820842
Clover Avenue,1.3492290411466,103.842361031354
Clover Crescent,1.35102538428767,103.844603720242
Jalan Berjaya,1.35234336869603,103.84411345511
Jalan Binchang,1.35188458111233,103.844005904087
Jalan Pemimpin,1.35408136284837,103.843389765295
Pemimpin Terrace,1.3539494624192,103.843138028502
Bedok South Avenue 3,1.32003490215579,103.944571586111
Bedok South Road,1.32050083785242,103.935473637292
Kew Avenue,1.32162648246429,103.948450316196
Kew Crescent,1.31928769673761,103.948539115215
Kew Heights,1.32075978446583,103.949110728811
Kew Terrace,1.32038396465167,103.949548663171
Kew Walk,1.32041974127845,103.95019110771
Limau Garden,1.32246809427011,103.950733640607
Hougang Avenue 9,1.37514898677956,103.882894175957
Hougang Street 91,1.37561464129476,103.879483534695
Jalan Kuang,1.34645580714123,103.96197584868
Jalan Pergam,1.34228346659322,103.961025030688
Jalan Segam,1.3467640422373,103.96042967195
Simei Rise,1.34675636014805,103.959923954703
Simei Street 1,1.34269199750599,103.953050756306
Yishun Avenue 5,1.43076992740758,103.833036581863
Yishun Street 71,1.42764685183222,103.830480360286
Yishun Street 81,1.416079404249,103.835019190337
Carmen Terrace,1.31828496599911,103.926135620197
Fidelio Street,1.31940267631045,103.926805971068
Jalan Khairuddin,1.31954353307315,103.922158644552
Jalan Tua Kong,1.31312483888974,103.925679370238
Tua Kong Place,1.31805253465612,103.925198455565
Bright Hill Crescent,1.35646936015572,103.832245965785
Bright Hill Drive,1.35707777906852,103.831738982491
Jalan Belibas,1.35552686987938,103.834614757467
Jalan Sembilang,1.35656298269035,103.834025473029
Upper Thomson Road,1.39272924871518,103.818405291369
Chander Road,1.30774014690879,103.850826426805
Cuff Road,1.30716898483852,103.852632940622
Klang Lane,1.30893291657634,103.852476116861
Serangoon Road,1.3386904886775,103.870538669031
Upper Weld Road,1.30540296254898,103.854861872752
Jalan Baiduri,1.31111371070463,103.91155965264
Lorong L Telok Kurau,1.31099831906299,103.908046890845
Lorong M Telok Kurau,1.31026175345311,103.908241336575
Jalan Lateh,1.34662818043629,103.870069925786
Lorong Selangat,1.3450441625797,103.86856608878
Pasir Ris Grove,1.37026590756704,103.945204473783
Upper East Coast Road,1.31428500790923,103.934117241924
Desker Road,1.30875934220256,103.854893765075
Rowell Road,1.30843826814004,103.85484083026
Sam Leong Road,1.30914452414265,103.857207238376
Fulton Avenue,1.36212606662536,103.833557588772
Sin Ming Avenue,1.36099060483292,103.828974355886
Pulasan Road,1.31242960215498,103.906088719109
Sembawang Road,1.42502761147103,103.825543121811
Sturdee Road,1.31223603566236,103.859034588361
Tyrwhitt Road,1.31196434535484,103.860797947068
Ah Soo Garden,1.35084506496097,103.883320153028
Paya Lebar Crescent,1.34901271216553,103.883576046224
Bendemeer Road,1.3262165821023,103.870410472318
Kallang Bahru,1.32192623597067,103.872800894771
Bukit Batok Street 31,1.35809928242123,103.750719669325
Hougang Avenue 10,1.3717101782629,103.894247824437
Hougang Street 61,1.37518092664617,103.886022660348
Jalan Chempaka Kuning,1.3297452296588,103.950174939339
Jalan Chempaka Puteh,1.32936597084376,103.949810134113
Punggol Central,1.40022179317137,103.90925208451
Seletar Green View,1.37996162580863,103.873509980953
Seletar Green Walk,1.38032271616461,103.873755869671
Yishun Avenue 2,1.416244081375,103.833187928653
Yishun Avenue 4,1.41590195697649,103.839100590207
Yishun Street 61,1.41874603005991,103.837319288919
Ang Mo Kio Avenue 1,1.36544473560131,103.839573124991
Boon Lay Avenue,1.34400341378114,103.70771034902
Boon Lay Drive,1.3425169918577,103.711734070194
Carisbrooke Grove,1.36027998551806,103.864029404678
Chiselhurst Grove,1.35989558224525,103.866179022878
Ford Avenue,1.31351506153359,103.793689742252
Leedon Road,1.3128609676054,103.796123266537
Geylang East Avenue 1,1.31581012706306,103.88447392439
Geylang Road,1.31008429629945,103.8707782715
Lorong 9 Geylang,1.31244748028311,103.876349019317
Jasmine Road,1.35578226096,103.830006737077
Marigold Drive,1.35333762297126,103.82940764354
Jalan Bahagia,1.32602102238192,103.858991981159
Jurong East Street 13,1.33382294191646,103.739755036969
Jurong West Avenue 1,1.35043776611303,103.7181137591
Jurong West Street 41,1.3495018729112,103.724914436238
Kang Ching Road,1.33929895602766,103.721639410645
Mountbatten Road,1.30314232877426,103.900755517969
Pasir Ris Street 72,1.379435257308,103.936395030884
West Coast Lane,1.31288663605598,103.757740043394
West Coast Place,1.31426209631418,103.758485251203
Bunga Rampai Place,1.33978773466446,103.883800804106
Joo Seng Road,1.33520143444299,103.878702994487
Mount Vernon Road,1.34172888603572,103.880577622977
Vernon Park,1.33858824547639,103.878853053355
Yishun Ring Road,1.41691210086435,103.835336299063
Yishun Street 11,1.43076992740758,103.833036581863
Hougang Avenue 5,1.36709855359263,103.896978678668
Hougang Avenue 7,1.35370313485788,103.890680820842
Bedok South Avenue 3,1.32003490215579,103.944571586111
Bedok South Road,1.32050083785242,103.935473637292
Kew Avenue,1.32162648246429,103.948450316196
Kew Crescent,1.31928769673761,103.948539115215
Kew Heights,1.32075978446583,103.949110728811
Kew Terrace,1.32038396465167,103.949548663171
Kew Walk,1.32041974127845,103.95019110771
Limau Garden,1.32246809427011,103.950733640607
Clover Avenue,1.3492290411466,103.842361031354
Clover Crescent,1.35102538428767,103.844603720242
Jalan Berjaya,1.35234336869603,103.84411345511
Jalan Binchang,1.35188458111233,103.844005904087
Jalan Pemimpin,1.35408136284837,103.843389765295
Pemimpin Terrace,1.3539494624192,103.843138028502
Yishun Avenue 5,1.43076992740758,103.833036581863
Yishun Street 71,1.42764685183222,103.830480360286
Carmen Terrace,1.31828496599911,103.926135620197
Fidelio Street,1.31940267631045,103.926805971068
Jalan Khairuddin,1.31954353307315,103.922158644552
Jalan Tua Kong,1.31312483888974,103.925679370238
Tua Kong Place,1.31805253465612,103.925198455565
Bright Hill Crescent,1.35646936015572,103.832245965785
Bright Hill Drive,1.35707777906852,103.831738982491
Jalan Belibas,1.35552686987938,103.834614757467
Jalan Sembilang,1.35656298269035,103.834025473029
Duku Lane,1.31029284648868,103.906789632127
Duku Place,1.30976400790112,103.906036297829
Pulasan Road,1.31242960215498,103.906088719109
Still Road,1.309847162129,103.907760964095
Tembeling Road,1.31403016728499,103.900444083272
Jalan Baiduri,1.31111371070463,103.91155965264
Lorong L Telok Kurau,1.31099831906299,103.908046890845
Lorong M Telok Kurau,1.31026175345311,103.908241336575
Lorong N Telok Kurau,1.30938443720972,103.908480704834
Chander Road,1.30774014690879,103.850826426805
Cuff Road,1.30716898483852,103.852632940622
Klang Lane,1.30893291657634,103.852476116861
Serangoon Road,1.3386904886775,103.870538669031
Upper Weld Road,1.30540296254898,103.854861872752
Geylang East Avenue 1,1.31581012706306,103.88447392439
Geylang East Central,1.31581012706306,103.88447392439
Jalan Kemboja,1.33035700886449,103.873769390345
Kee Choe Avenue,1.33014680818196,103.873309664358
Lorong Bunga,1.33207009240031,103.873862479075
Wan Tho Avenue,1.33190003109586,103.870324072607
Upper East Coast Road,1.31428500790923,103.934117241924
Yishun Avenue 2,1.416244081375,103.833187928653
Jalan Lateh,1.34662818043629,103.870069925786
Lorong Selangat,1.3450441625797,103.86856608878
Petain Road,1.31262940694209,103.860494176767
Sturdee Road,1.31223603566236,103.859034588361
Tyrwhitt Road,1.31196434535484,103.860797947068
Sembawang Road,1.42502761147103,103.825543121811
Ang Mo Kio Avenue 1,1.36544473560131,103.839573124991
Ang Mo Kio Avenue 10,1.37380851539559,103.854594160873
Bendemeer Road,1.3262165821023,103.870410472318
Kallang Bahru,1.32192623597067,103.872800894771
Bukit Batok Street 31,1.35809928242123,103.750719669325
Bukit Batok Street 34,1.36433390661249,103.750673669063
Desker Road,1.30875934220256,103.854893765075
Rowell Road,1.30843826814004,103.85484083026
Sam Leong Road,1.30914452414265,103.857207238376
Fulton Avenue,1.36212606662536,103.833557588772
Sin Ming Avenue,1.36099060483292,103.828974355886
Hougang Street 52,1.35304421094299,103.87823462336
Hougang Street 61,1.37518092664617,103.886022660348
Yishun Street 21,1.43260423932066,103.838011671738
Tanah Merah Kechil Road South,1.32321645871948,103.945990344949
Boon Lay Avenue,1.34400341378114,103.70771034902
Elias Green,1.37092343238693,103.942162416569
Pasir Ris Grove,1.37026590756704,103.945204473783
Geylang Bahru,1.32005980149776,103.871792121922
Hougang Avenue 10,1.3717101782629,103.894247824437
Jalan Bahagia,1.32602102238192,103.858991981159
Pasir Ris Street 71,1.37550677054835,103.934953276155
Sembawang Place,1.43873267527871,103.824963324177
Yishun Avenue 4,1.41590195697649,103.839100590207
Yishun Street 61,1.41874603005991,103.837319288919
Bedok Reservoir Road,1.33758734617106,103.921963603077
Bishan Street 13,1.349302587404,103.849547988274
Carisbrooke Grove,1.36027998551806,103.864029404678
Chiselhurst Grove,1.35989558224525,103.866179022878
Geylang Road,1.31008429629945,103.8707782715
Lorong 9 Geylang,1.31244748028311,103.876349019317
Hougang Avenue 1,1.35383705299112,103.886917032282
Jalan Kurnia,1.34486778883731,103.883069500783
Jalan Usaha,1.34493857812702,103.882420894347
Jalan Lembah Thomson,1.35284649873848,103.833595227118
Jurong East Street 13,1.33382294191646,103.739755036969
Mountbatten Road,1.30314232877426,103.900755517969
Segar Road,1.38688900135978,103.771719585228
Tampines Street 81,1.34873284518969,103.934010232785
Ubi Avenue 1,1.33118509619133,103.902098626147
Woodlands Circle,1.4456118798325,103.796777439778
Bunga Rampai Place,1.33978773466446,103.883800804106
Joo Seng Road,1.33520143444299,103.878702994487
Mount Vernon Road,1.34172888603572,103.880577622977
Vernon Park,1.33858824547639,103.878853053355
Yishun Ring Road,1.41691210086435,103.835336299063
Yishun Street 11,1.43076992740758,103.833036581863
Hougang Avenue 5,1.36709855359263,103.896978678668
Hougang Avenue 7,1.35370313485788,103.890680820842
Clover Avenue,1.3492290411466,103.842361031354
Clover Crescent,1.35102538428767,103.844603720242
Jalan Berjaya,1.35234336869603,103.84411345511
Jalan Binchang,1.35188458111233,103.844005904087
Jalan Pemimpin,1.35408136284837,103.843389765295
Pemimpin Place,1.35331546795647,103.842757494933
Pemimpin Terrace,1.3539494624192,103.843138028502
Bedok South Avenue 3,1.32003490215579,103.944571586111
Bedok South Road,1.32050083785242,103.935473637292
Kew Avenue,1.32162648246429,103.948450316196
Kew Crescent,1.31928769673761,103.948539115215
Kew Heights,1.32075978446583,103.949110728811
Kew Terrace,1.32038396465167,103.949548663171
Kew Walk,1.32041974127845,103.95019110771
Limau Garden,1.32246809427011,103.950733640607
Yishun Avenue 5,1.43076992740758,103.833036581863
Yishun Street 71,1.42764685183222,103.830480360286
Aljunied Avenue 2,1.32172455192598,103.886807110468
Aljunied Crescent,1.32095901223871,103.884129395369
Geylang East Avenue 1,1.31581012706306,103.88447392439
Geylang East Central,1.31581012706306,103.88447392439
Bright Hill Crescent,1.35646936015572,103.832245965785
Bright Hill Drive,1.35707777906852,103.831738982491
Jalan Belibas,1.35552686987938,103.834614757467
Jalan Sembilang,1.35656298269035,103.834025473029
Sin Ming Avenue,1.36099060483292,103.828974355886
